"gene_id"	"SRR1039508"	"SRR1039509"	"SRR1039512"	"SRR1039513"	"SRR1039516"	"SRR1039517"	"SRR1039520"	"SRR1039521"
"58266"	"ENSG00000267351"	0	0	0	0	0	0	0	0
"58267"	"ENSG00000267352"	33	36	60	42	41	31	36	39
"58268"	"ENSG00000267353"	0	0	0	0	0	1	0	1
"58269"	"ENSG00000267354"	0	0	0	0	0	0	0	0
"58270"	"ENSG00000267355"	5	6	6	1	9	8	3	2
"58271"	"ENSG00000267356"	0	0	1	1	0	2	1	0
"58272"	"ENSG00000267357"	0	0	0	0	0	0	0	0
"58273"	"ENSG00000267359"	0	0	0	0	1	0	0	0
"58274"	"ENSG00000267360"	0	0	0	0	0	0	0	0
"58275"	"ENSG00000267361"	11	29	14	28	13	11	15	35
"58276"	"ENSG00000267362"	0	0	0	0	0	0	0	0
"58277"	"ENSG00000267363"	0	0	0	0	0	0	0	0
"58278"	"ENSG00000267364"	6	5	30	9	3	5	10	22
"58279"	"ENSG00000267365"	56	37	65	28	73	75	73	61
"58280"	"ENSG00000267366"	0	0	0	0	0	0	0	0
"58281"	"ENSG00000267367"	0	0	0	0	0	0	0	0
"58282"	"ENSG00000267368"	0	0	0	0	0	0	1	0
"58283"	"ENSG00000267369"	1	0	0	0	0	0	0	0
"58284"	"ENSG00000267370"	15	24	15	14	24	22	23	19
"58285"	"ENSG00000267371"	0	0	0	0	0	0	0	0
"58286"	"ENSG00000267372"	2	1	6	7	1	0	5	5
"58287"	"ENSG00000267373"	0	0	1	0	0	0	0	0
"58288"	"ENSG00000267374"	2	1	0	0	0	0	1	0
"58289"	"ENSG00000267375"	0	1	0	0	0	0	0	0
"58290"	"ENSG00000267376"	0	0	0	0	0	0	0	0
"58291"	"ENSG00000267377"	0	0	0	0	0	0	0	0
"58292"	"ENSG00000267378"	0	0	0	0	0	0	0	0
"58293"	"ENSG00000267379"	0	0	0	0	0	0	0	0
"58294"	"ENSG00000267380"	0	0	0	0	0	0	0	0
"58295"	"ENSG00000267381"	19	15	31	23	32	22	28	24
"58296"	"ENSG00000267382"	0	0	0	0	0	0	0	0
"58297"	"ENSG00000267383"	4	6	2	1	5	5	4	10
"58298"	"ENSG00000267384"	0	0	0	0	0	0	0	0
"58299"	"ENSG00000267385"	0	1	0	0	0	0	0	0
"58300"	"ENSG00000267386"	0	0	0	0	0	0	0	0
"58301"	"ENSG00000267387"	1	0	2	1	2	0	3	1
"58302"	"ENSG00000267388"	0	0	0	0	0	3	1	0
"58303"	"ENSG00000267389"	0	0	0	0	0	0	0	0
"58304"	"ENSG00000267390"	10	10	25	14	23	31	26	22
"58305"	"ENSG00000267391"	0	0	0	0	0	0	0	0
"58306"	"ENSG00000267392"	0	0	0	0	0	0	0	0
"58307"	"ENSG00000267393"	0	0	0	0	0	0	0	0
"58308"	"ENSG00000267394"	6	6	4	4	6	11	4	7
"58309"	"ENSG00000267395"	13	10	20	8	23	24	11	21
"58310"	"ENSG00000267396"	0	0	0	0	0	0	0	0
"58311"	"ENSG00000267397"	0	3	1	7	2	7	5	4
"58312"	"ENSG00000267398"	0	0	0	0	0	0	0	0
"58313"	"ENSG00000267399"	0	0	0	0	0	0	1	0
"58314"	"ENSG00000267400"	0	0	0	0	0	0	0	0
"58315"	"ENSG00000267401"	0	0	0	0	0	0	0	0
"58316"	"ENSG00000267402"	0	0	0	1	0	0	0	0
"58317"	"ENSG00000267404"	1	0	1	0	1	0	4	3
"58318"	"ENSG00000267405"	0	0	1	0	1	7	0	0
"58319"	"ENSG00000267406"	0	0	0	0	0	0	0	0
"58320"	"ENSG00000267407"	0	0	0	0	0	0	0	0
"58321"	"ENSG00000267408"	0	0	0	0	0	1	0	0
"58322"	"ENSG00000267409"	0	0	0	0	0	0	0	0
"58323"	"ENSG00000267412"	0	1	0	0	0	0	0	0
"58324"	"ENSG00000267413"	1	0	0	0	0	0	0	0
"58325"	"ENSG00000267414"	71	50	155	64	60	70	90	52
"58326"	"ENSG00000267415"	0	0	0	0	0	0	0	0
"58327"	"ENSG00000267416"	3	3	2	2	1	3	0	3
"58328"	"ENSG00000267417"	1	0	2	1	1	0	1	0
"58329"	"ENSG00000267418"	0	0	1	0	0	0	0	0
"58330"	"ENSG00000267419"	9	9	17	7	21	10	8	6
"58331"	"ENSG00000267420"	0	0	0	0	0	1	0	0
"58332"	"ENSG00000267421"	2	2	3	4	6	1	2	2
"58333"	"ENSG00000267422"	17	24	40	13	42	52	23	26
"58334"	"ENSG00000267423"	0	0	0	0	0	0	0	0
"58335"	"ENSG00000267424"	0	0	1	0	0	1	0	0
"58336"	"ENSG00000267425"	0	0	0	0	0	0	0	0
"58337"	"ENSG00000267426"	1	1	0	0	0	1	0	0
"58338"	"ENSG00000267427"	880	929	885	526	847	1546	647	875
"58339"	"ENSG00000267428"	0	0	0	0	0	0	0	0
"58340"	"ENSG00000267429"	1	0	1	0	0	0	0	0
"58341"	"ENSG00000267430"	0	1	0	1	1	1	1	0
"58342"	"ENSG00000267431"	0	0	0	0	0	0	0	0
"58343"	"ENSG00000267432"	1	0	1	0	0	0	0	0
"58344"	"ENSG00000267433"	0	0	0	0	0	0	0	0
"58345"	"ENSG00000267434"	0	0	0	0	0	0	0	0
"58346"	"ENSG00000267436"	0	0	0	0	0	0	0	0
"58347"	"ENSG00000267437"	0	0	0	0	1	0	0	0
"58348"	"ENSG00000267438"	0	0	0	0	0	0	0	0
"58349"	"ENSG00000267439"	9	7	10	5	6	11	9	3
"58350"	"ENSG00000267440"	0	0	0	0	0	0	0	1
"58351"	"ENSG00000267441"	0	0	0	0	0	0	0	0
"58352"	"ENSG00000267443"	0	0	0	0	0	0	0	0
"58353"	"ENSG00000267444"	0	0	0	0	0	0	0	0
"58354"	"ENSG00000267445"	0	0	0	0	0	0	0	0
"58355"	"ENSG00000267446"	0	0	0	0	0	0	0	0
"58356"	"ENSG00000267447"	0	0	0	0	0	0	0	0
"58357"	"ENSG00000267448"	0	0	0	0	0	0	0	0
"58358"	"ENSG00000267449"	0	0	0	0	0	0	0	0
"58359"	"ENSG00000267450"	0	0	0	0	0	0	0	0
"58360"	"ENSG00000267451"	0	0	0	0	0	0	0	0
"58361"	"ENSG00000267452"	0	0	0	0	0	0	0	0
"58362"	"ENSG00000267453"	0	1	0	0	0	0	0	0
"58363"	"ENSG00000267454"	45	28	78	23	59	61	35	35
"58364"	"ENSG00000267455"	0	0	0	0	0	0	0	0
"58365"	"ENSG00000267456"	0	0	0	0	1	0	0	0
"58366"	"ENSG00000267457"	0	1	0	1	2	1	3	1
"58367"	"ENSG00000267458"	0	0	0	0	0	0	0	0
"58368"	"ENSG00000267459"	0	0	0	0	0	0	0	0
"58369"	"ENSG00000267460"	0	0	0	0	0	0	0	0
"58370"	"ENSG00000267461"	1	0	2	0	1	1	0	1
"58371"	"ENSG00000267462"	0	0	0	0	0	0	0	0
"58372"	"ENSG00000267463"	0	0	0	0	0	0	0	0
"58373"	"ENSG00000267464"	0	0	0	0	0	0	0	0
"58374"	"ENSG00000267465"	0	0	0	0	0	0	0	0
"58375"	"ENSG00000267466"	0	0	0	0	0	0	0	0
"58376"	"ENSG00000267467"	0	0	0	0	0	0	0	0
"58377"	"ENSG00000267468"	0	0	0	0	0	0	0	0
"58378"	"ENSG00000267469"	0	0	0	0	0	0	0	0
"58379"	"ENSG00000267470"	5	6	13	11	26	29	9	14
"58380"	"ENSG00000267471"	0	0	0	0	0	0	0	0
"58381"	"ENSG00000267472"	0	2	0	0	0	0	0	0
"58382"	"ENSG00000267473"	12	8	30	23	37	55	17	24
"58383"	"ENSG00000267474"	7	1	4	2	4	5	1	2
"58384"	"ENSG00000267475"	5	7	7	4	16	12	8	8
"58385"	"ENSG00000267476"	0	1	1	0	0	1	0	0
"58386"	"ENSG00000267477"	0	0	0	0	0	0	0	0
"58387"	"ENSG00000267478"	0	0	0	0	0	0	0	0
"58388"	"ENSG00000267479"	0	0	0	0	0	0	0	0
"58389"	"ENSG00000267480"	9	19	11	45	12	49	2	38
"58390"	"ENSG00000267481"	7	11	15	5	21	31	13	9
"58391"	"ENSG00000267482"	0	0	0	0	0	0	0	0
"58392"	"ENSG00000267483"	0	0	0	0	0	0	0	0
"58393"	"ENSG00000267484"	0	0	0	0	0	0	0	0
"58394"	"ENSG00000267485"	0	0	0	0	0	0	0	0
"58395"	"ENSG00000267486"	0	0	0	0	0	1	0	2
"58396"	"ENSG00000267487"	0	0	0	0	0	0	0	0
"58397"	"ENSG00000267488"	0	0	0	0	0	0	0	0
"58398"	"ENSG00000267489"	1	0	0	0	0	0	0	0
"58399"	"ENSG00000267490"	0	0	0	0	0	0	0	0
"58400"	"ENSG00000267491"	4	3	3	0	1	3	0	0
"58401"	"ENSG00000267492"	0	0	0	0	0	0	0	0
"58402"	"ENSG00000267493"	9	13	17	3	15	21	11	9
"58403"	"ENSG00000267494"	0	0	0	0	0	0	0	0
"58404"	"ENSG00000267496"	0	0	0	0	0	0	0	0
"58405"	"ENSG00000267497"	0	1	1	0	0	0	0	0
"58406"	"ENSG00000267498"	1	0	2	4	1	2	3	1
"58407"	"ENSG00000267499"	0	0	0	0	0	0	0	0
"58408"	"ENSG00000267500"	1	1	5	1	0	3	1	0
"58409"	"ENSG00000267501"	1	0	2	1	0	0	0	1
"58410"	"ENSG00000267502"	0	0	0	0	0	0	0	0
"58411"	"ENSG00000267503"	0	0	0	0	0	0	0	0
"58412"	"ENSG00000267504"	0	0	1	0	0	0	2	0
"58413"	"ENSG00000267505"	0	0	0	1	1	1	2	0
"58414"	"ENSG00000267506"	0	0	0	0	4	0	1	0
"58415"	"ENSG00000267507"	0	2	2	2	2	0	1	2
"58416"	"ENSG00000267508"	94	52	140	74	121	121	101	96
"58417"	"ENSG00000267509"	0	1	1	0	0	0	0	1
"58418"	"ENSG00000267510"	5	9	7	10	12	12	6	7
"58419"	"ENSG00000267511"	0	0	0	0	0	0	0	0
"58420"	"ENSG00000267512"	0	0	0	0	0	0	0	0
"58421"	"ENSG00000267513"	0	0	0	0	0	0	0	0
"58422"	"ENSG00000267514"	0	0	0	0	0	0	0	0
"58423"	"ENSG00000267515"	0	0	1	0	2	0	4	0
"58424"	"ENSG00000267516"	0	0	0	0	0	0	0	0
"58425"	"ENSG00000267517"	0	0	0	0	0	0	0	0
"58426"	"ENSG00000267518"	0	0	0	0	1	0	0	0
"58427"	"ENSG00000267519"	145	144	145	82	130	171	92	110
"58428"	"ENSG00000267520"	0	0	0	0	0	0	0	0
"58429"	"ENSG00000267521"	0	0	0	0	0	0	0	0
"58430"	"ENSG00000267522"	0	0	0	0	0	0	0	0
"58431"	"ENSG00000267523"	18	23	23	14	27	19	17	13
"58432"	"ENSG00000267524"	0	0	0	0	0	0	0	0
"58433"	"ENSG00000267525"	0	0	0	0	0	0	0	0
"58434"	"ENSG00000267526"	1	1	0	0	0	0	0	0
"58435"	"ENSG00000267528"	10	1	44	7	49	15	28	5
"58436"	"ENSG00000267529"	0	0	0	0	0	0	0	0
"58437"	"ENSG00000267530"	5	6	6	4	4	3	3	5
"58438"	"ENSG00000267531"	0	0	0	0	0	0	0	0
"58439"	"ENSG00000267532"	1	1	1	0	1	0	2	0
"58440"	"ENSG00000267533"	5	2	7	1	5	2	13	1
"58441"	"ENSG00000267534"	483	505	501	264	503	599	428	542
"58442"	"ENSG00000267535"	0	0	0	0	0	0	0	0
"58443"	"ENSG00000267536"	0	0	0	0	0	0	0	0
"58444"	"ENSG00000267537"	0	0	0	0	0	0	0	0
"58445"	"ENSG00000267539"	2	2	1	0	2	0	0	0
"58446"	"ENSG00000267540"	0	0	0	0	0	0	0	0
"58447"	"ENSG00000267541"	10	7	13	13	18	24	8	6
"58448"	"ENSG00000267542"	0	0	0	0	0	0	0	0
"58449"	"ENSG00000267543"	4	9	7	3	13	5	6	6
"58450"	"ENSG00000267544"	26	22	11	18	7	19	16	16
"58451"	"ENSG00000267545"	0	0	0	0	0	0	0	0
"58452"	"ENSG00000267546"	4	1	8	3	6	5	7	5
"58453"	"ENSG00000267547"	9	35	46	23	21	35	10	32
"58454"	"ENSG00000267549"	2	2	2	1	0	3	2	1
"58455"	"ENSG00000267550"	0	0	1	0	1	0	0	0
"58456"	"ENSG00000267551"	0	0	0	0	1	2	0	0
"58457"	"ENSG00000267552"	0	0	1	0	2	0	0	0
"58458"	"ENSG00000267554"	2	0	2	1	0	1	0	0
"58459"	"ENSG00000267555"	0	0	0	0	0	0	0	0
"58460"	"ENSG00000267556"	0	0	0	0	0	0	0	0
"58461"	"ENSG00000267557"	0	0	0	0	0	0	0	0
"58462"	"ENSG00000267558"	0	0	0	0	0	0	0	0
"58463"	"ENSG00000267559"	0	0	0	4	0	0	0	1
"58464"	"ENSG00000267560"	4	3	3	2	1	3	3	0
"58465"	"ENSG00000267561"	0	0	0	0	0	0	0	0
"58466"	"ENSG00000267562"	0	1	0	0	0	0	1	0
"58467"	"ENSG00000267563"	0	0	0	0	0	0	0	0
"58468"	"ENSG00000267564"	0	0	0	0	0	0	0	0
"58469"	"ENSG00000267565"	5	3	9	2	9	7	3	4
"58470"	"ENSG00000267566"	0	0	0	0	0	0	0	0
"58471"	"ENSG00000267567"	1	0	0	0	1	1	0	1
"58472"	"ENSG00000267568"	0	0	0	0	0	0	0	0
"58473"	"ENSG00000267570"	0	3	1	0	1	5	3	1
"58474"	"ENSG00000267571"	6	6	3	3	3	3	5	3
"58475"	"ENSG00000267572"	0	0	0	0	0	0	0	0
"58476"	"ENSG00000267573"	0	0	0	0	0	0	0	0
"58477"	"ENSG00000267574"	0	0	0	0	0	0	0	0
"58478"	"ENSG00000267575"	64	48	45	16	52	40	43	43
"58479"	"ENSG00000267576"	0	0	0	0	0	0	0	0
"58480"	"ENSG00000267577"	5	5	3	3	3	5	5	3
"58481"	"ENSG00000267578"	0	0	0	0	0	0	0	0
"58482"	"ENSG00000267579"	0	0	0	0	0	0	0	0
"58483"	"ENSG00000267580"	0	0	0	0	0	0	0	0
"58484"	"ENSG00000267581"	4	1	1	1	2	0	1	1
"58485"	"ENSG00000267582"	0	0	0	0	1	0	0	0
"58486"	"ENSG00000267583"	0	1	0	0	0	0	0	0
"58487"	"ENSG00000267584"	0	0	0	0	0	0	0	0
"58488"	"ENSG00000267585"	0	0	0	0	0	0	0	0
"58489"	"ENSG00000267586"	1	0	1	2	1	2	2	0
"58490"	"ENSG00000267587"	1	0	0	0	0	1	0	0
"58491"	"ENSG00000267588"	7	1	7	4	4	2	5	1
"58492"	"ENSG00000267589"	0	0	0	0	0	1	0	0
"58493"	"ENSG00000267590"	0	0	0	0	3	2	1	1
"58494"	"ENSG00000267591"	0	0	0	0	0	0	0	0
"58495"	"ENSG00000267592"	0	0	2	0	1	2	0	0
"58496"	"ENSG00000267593"	0	0	0	0	0	0	0	0
"58497"	"ENSG00000267594"	1	0	0	0	0	0	0	0
"58498"	"ENSG00000267595"	3	3	2	5	4	6	5	6
"58499"	"ENSG00000267596"	0	0	0	0	0	0	0	0
"58500"	"ENSG00000267597"	0	0	0	0	0	0	0	0
"58501"	"ENSG00000267598"	0	0	0	0	0	0	0	0
"58502"	"ENSG00000267599"	0	0	0	0	0	0	0	0
"58503"	"ENSG00000267600"	9	3	14	10	1	7	9	2
"58504"	"ENSG00000267601"	0	0	0	0	0	0	0	0
"58505"	"ENSG00000267602"	0	0	0	0	0	0	0	0
"58506"	"ENSG00000267603"	0	0	1	0	0	0	1	0
"58507"	"ENSG00000267604"	0	0	0	0	0	0	0	0
"58508"	"ENSG00000267605"	13	6	36	26	9	5	6	7
"58509"	"ENSG00000267606"	0	1	1	0	1	0	0	0
"58510"	"ENSG00000267607"	1	0	0	0	0	1	0	1
"58511"	"ENSG00000267608"	0	0	0	0	0	0	0	0
"58512"	"ENSG00000267609"	0	0	0	0	0	0	0	0
"58513"	"ENSG00000267610"	2	1	1	0	0	3	0	0
"58514"	"ENSG00000267611"	0	0	0	0	0	0	0	0
"58515"	"ENSG00000267612"	1	1	2	0	2	1	1	1
"58516"	"ENSG00000267613"	0	1	0	0	0	0	0	1
"58517"	"ENSG00000267614"	0	0	0	0	0	0	0	0
"58518"	"ENSG00000267615"	0	0	0	0	0	0	0	0
"58519"	"ENSG00000267616"	0	0	0	0	0	0	0	0
"58520"	"ENSG00000267617"	0	0	0	0	0	0	0	0
"58521"	"ENSG00000267618"	0	0	0	0	0	0	0	0
"58522"	"ENSG00000267619"	0	0	0	0	0	0	0	0
"58523"	"ENSG00000267620"	0	0	1	1	1	3	0	0
"58524"	"ENSG00000267622"	0	0	0	0	0	0	0	0
"58525"	"ENSG00000267623"	0	0	0	0	0	0	0	0
"58526"	"ENSG00000267624"	0	0	0	0	0	0	0	0
"58527"	"ENSG00000267625"	0	0	0	0	0	0	0	0
"58528"	"ENSG00000267626"	0	0	0	0	0	0	0	0
"58529"	"ENSG00000267627"	0	0	0	0	0	0	0	0
"58530"	"ENSG00000267628"	0	0	0	0	0	0	0	0
"58531"	"ENSG00000267629"	0	0	0	0	0	0	0	0
"58532"	"ENSG00000267630"	0	0	0	0	0	0	0	0
"58533"	"ENSG00000267631"	1	0	0	0	0	0	2	0
"58534"	"ENSG00000267632"	6	6	7	9	20	12	13	9
"58535"	"ENSG00000267633"	0	0	0	0	0	0	0	0
"58536"	"ENSG00000267634"	0	0	0	0	0	0	0	0
"58537"	"ENSG00000267635"	0	0	0	0	0	0	0	0
"58538"	"ENSG00000267636"	1	0	1	0	0	0	0	0
"58539"	"ENSG00000267637"	0	0	0	0	0	0	0	0
"58540"	"ENSG00000267638"	1	0	1	0	2	0	0	2
"58541"	"ENSG00000267639"	12	6	17	6	13	16	6	4
"58542"	"ENSG00000267640"	4	0	2	0	14	5	2	0
"58543"	"ENSG00000267641"	1	0	0	1	1	0	0	0
"58544"	"ENSG00000267642"	0	0	0	0	0	0	0	0
"58545"	"ENSG00000267643"	0	0	0	0	0	0	0	0
"58546"	"ENSG00000267644"	0	0	0	0	0	0	0	0
"58547"	"ENSG00000267645"	0	0	1	0	0	0	0	0
"58548"	"ENSG00000267646"	0	1	1	0	0	1	2	2
"58549"	"ENSG00000267647"	0	0	0	0	0	0	0	0
"58550"	"ENSG00000267648"	6	7	10	9	3	17	1	4
"58551"	"ENSG00000267649"	3	1	3	0	4	4	3	3
"58552"	"ENSG00000267650"	0	1	0	0	0	2	0	0
"58553"	"ENSG00000267651"	0	1	1	0	1	0	1	2
"58554"	"ENSG00000267652"	0	0	0	0	0	0	0	0
"58555"	"ENSG00000267653"	1	3	0	5	0	5	0	1
"58556"	"ENSG00000267654"	0	0	0	0	1	0	0	0
"58557"	"ENSG00000267655"	6	5	3	7	7	7	3	3
"58558"	"ENSG00000267656"	1	0	0	0	0	0	1	0
"58559"	"ENSG00000267657"	0	0	0	0	0	0	0	0
"58560"	"ENSG00000267658"	2	1	1	0	0	1	2	0
"58561"	"ENSG00000267659"	0	1	2	1	0	2	0	2
"58562"	"ENSG00000267660"	0	0	0	0	0	0	0	0
"58563"	"ENSG00000267661"	0	0	0	0	0	1	0	0
"58564"	"ENSG00000267662"	10	3	7	2	6	12	5	5
"58565"	"ENSG00000267663"	0	0	0	0	0	0	0	0
"58566"	"ENSG00000267664"	0	0	0	0	0	0	0	0
"58567"	"ENSG00000267665"	0	0	0	0	0	0	1	0
"58568"	"ENSG00000267666"	2	4	1	1	4	2	6	2
"58569"	"ENSG00000267667"	0	3	2	0	8	3	2	2
"58570"	"ENSG00000267668"	1	1	0	1	2	1	2	1
"58571"	"ENSG00000267669"	43	128	63	99	39	107	47	131
"58572"	"ENSG00000267670"	0	0	0	0	0	0	0	0
"58573"	"ENSG00000267671"	0	1	0	1	0	1	0	0
"58574"	"ENSG00000267672"	0	0	1	1	0	0	1	0
"58575"	"ENSG00000267673"	2	0	1	0	0	1	1	0
"58576"	"ENSG00000267674"	0	0	0	0	0	0	0	0
"58577"	"ENSG00000267675"	0	0	0	0	0	0	0	0
"58578"	"ENSG00000267676"	4	1	1	2	2	1	1	0
"58579"	"ENSG00000267677"	2	0	3	1	1	1	0	4
"58580"	"ENSG00000267678"	0	0	0	0	0	0	0	0
"58581"	"ENSG00000267679"	2	4	6	3	6	6	1	1
"58582"	"ENSG00000267680"	54	47	62	31	44	60	55	55
"58583"	"ENSG00000267681"	2	5	5	4	1	2	6	3
"58584"	"ENSG00000267682"	4	5	5	0	6	3	7	6
"58585"	"ENSG00000267683"	12	2	10	2	12	2	10	1
"58586"	"ENSG00000267684"	0	0	0	0	0	0	0	0
"58587"	"ENSG00000267685"	0	0	0	0	0	0	0	0
"58588"	"ENSG00000267686"	4	9	7	12	12	18	7	16
"58589"	"ENSG00000267687"	0	0	0	0	0	0	0	0
"58590"	"ENSG00000267688"	0	0	0	0	0	0	0	0
"58591"	"ENSG00000267689"	0	0	1	0	0	1	0	0
"58592"	"ENSG00000267690"	0	0	0	0	0	0	0	0
"58593"	"ENSG00000267691"	0	3	3	0	3	4	3	1
"58594"	"ENSG00000267692"	0	3	0	0	1	0	1	0
"58595"	"ENSG00000267693"	0	0	0	0	0	1	1	0
"58596"	"ENSG00000267694"	0	0	0	0	0	0	0	0
"58597"	"ENSG00000267695"	0	0	0	0	0	0	0	0
"58598"	"ENSG00000267696"	16	8	14	4	8	11	11	10
"58599"	"ENSG00000267697"	0	0	0	0	0	0	0	0
"58600"	"ENSG00000267698"	0	0	0	0	1	0	1	0
"58601"	"ENSG00000267699"	0	0	0	0	0	0	0	0
"58602"	"ENSG00000267700"	0	0	0	0	0	0	0	0
"58603"	"ENSG00000267701"	0	0	1	0	0	0	0	0
"58604"	"ENSG00000267702"	1	0	0	0	0	0	0	0
"58605"	"ENSG00000267703"	0	0	0	0	0	0	0	0
"58606"	"ENSG00000267704"	0	0	0	0	0	0	0	0
"58607"	"ENSG00000267705"	0	0	0	0	0	0	0	0
"58608"	"ENSG00000267706"	0	0	0	0	0	0	0	0
"58609"	"ENSG00000267707"	0	1	0	0	1	0	1	0
"58610"	"ENSG00000267708"	1	0	1	1	0	1	3	0
"58611"	"ENSG00000267709"	1	0	0	0	0	1	0	0
"58612"	"ENSG00000267710"	4	2	5	0	4	9	9	2
"58613"	"ENSG00000267711"	1	4	3	6	3	5	3	2
"58614"	"ENSG00000267712"	0	0	0	0	0	0	0	0
"58615"	"ENSG00000267713"	0	0	0	0	0	0	0	0
"58616"	"ENSG00000267714"	0	0	0	0	0	0	0	0
"58617"	"ENSG00000267715"	2	2	3	0	4	5	3	1
"58618"	"ENSG00000267716"	0	0	0	0	0	0	0	0
"58619"	"ENSG00000267717"	0	1	0	0	0	0	0	0
"58620"	"ENSG00000267718"	0	0	0	0	0	0	0	0
"58621"	"ENSG00000267719"	0	0	0	0	0	0	0	0
"58622"	"ENSG00000267721"	0	0	0	0	0	0	0	0
"58623"	"ENSG00000267722"	0	0	0	0	0	0	0	0
"58624"	"ENSG00000267723"	0	0	0	0	0	0	0	0
"58625"	"ENSG00000267724"	4	12	5	3	5	7	3	3
"58626"	"ENSG00000267725"	0	0	0	0	0	0	0	0
"58627"	"ENSG00000267726"	0	0	0	0	0	0	0	0
"58628"	"ENSG00000267727"	0	0	0	0	0	0	0	0
"58629"	"ENSG00000267728"	0	0	0	0	0	0	0	0
"58630"	"ENSG00000267729"	1	0	0	1	0	0	0	1
"58631"	"ENSG00000267730"	1	1	1	2	2	2	0	1
"58632"	"ENSG00000267731"	6	2	4	1	4	0	4	2
"58633"	"ENSG00000267732"	0	0	0	0	0	0	0	0
"58634"	"ENSG00000267733"	0	0	0	0	0	0	0	0
"58635"	"ENSG00000267734"	0	0	0	0	0	0	0	0
"58636"	"ENSG00000267735"	0	0	0	0	0	0	0	0
"58637"	"ENSG00000267736"	1	0	1	0	2	0	0	0
"58638"	"ENSG00000267737"	7	2	15	6	16	6	7	1
"58639"	"ENSG00000267738"	0	0	0	0	0	0	0	0
"58640"	"ENSG00000267739"	0	0	0	0	0	0	0	0
"58641"	"ENSG00000267740"	0	0	0	0	0	0	0	0
"58642"	"ENSG00000267741"	6	5	4	7	21	15	12	13
"58643"	"ENSG00000267742"	3	1	3	3	4	8	2	1
"58644"	"ENSG00000267743"	0	0	1	0	1	0	0	0
"58645"	"ENSG00000267744"	0	0	0	0	0	0	0	0
"58646"	"ENSG00000267745"	20	26	35	42	26	68	17	32
"58647"	"ENSG00000267746"	0	0	0	0	0	0	0	0
"58648"	"ENSG00000267747"	2	2	1	0	0	0	0	0
"58649"	"ENSG00000267748"	0	0	0	0	0	0	0	0
"58650"	"ENSG00000267749"	1	0	0	0	0	0	0	0
"58651"	"ENSG00000267750"	8	5	12	12	18	16	2	2
"58652"	"ENSG00000267751"	1	1	0	0	3	2	4	1
"58653"	"ENSG00000267752"	0	0	0	0	0	0	0	0
"58654"	"ENSG00000267755"	0	0	0	0	0	0	0	0
"58655"	"ENSG00000267756"	3	5	3	1	5	1	6	1
"58656"	"ENSG00000267757"	0	0	0	0	0	0	0	0
"58657"	"ENSG00000267758"	0	1	0	1	0	0	0	0
"58658"	"ENSG00000267759"	11	6	14	2	7	11	10	10
"58659"	"ENSG00000267760"	0	0	0	0	0	0	0	0
"58660"	"ENSG00000267761"	1	1	0	0	1	3	0	1
"58661"	"ENSG00000267762"	0	0	0	0	0	0	0	0
"58662"	"ENSG00000267764"	0	0	0	0	2	1	0	0
"58663"	"ENSG00000267765"	2	0	5	1	5	4	0	1
"58664"	"ENSG00000267766"	0	0	0	0	0	0	0	0
"58665"	"ENSG00000267767"	0	0	0	0	1	1	0	0
"58666"	"ENSG00000267768"	0	0	0	0	0	0	0	0
"58667"	"ENSG00000267769"	4	3	6	1	10	3	1	2
"58668"	"ENSG00000267770"	0	0	0	0	0	0	0	0
"58669"	"ENSG00000267771"	0	0	0	0	0	0	0	0
"58670"	"ENSG00000267772"	0	0	0	0	0	0	0	1
"58671"	"ENSG00000267773"	0	0	0	0	0	0	0	0
"58672"	"ENSG00000267774"	23	17	22	16	22	42	31	42
"58673"	"ENSG00000267775"	0	0	0	0	0	0	0	0
"58674"	"ENSG00000267776"	4	1	1	0	1	1	1	0
"58675"	"ENSG00000267777"	0	2	1	0	0	0	0	0
"58676"	"ENSG00000267778"	3	2	3	1	0	6	3	2
"58677"	"ENSG00000267779"	0	0	0	0	0	0	0	0
"58678"	"ENSG00000267780"	0	0	0	0	0	0	1	0
"58679"	"ENSG00000267781"	1	4	0	4	4	2	5	1
"58680"	"ENSG00000267782"	0	0	0	0	0	0	0	0
"58681"	"ENSG00000267783"	0	0	0	0	0	0	1	0
"58682"	"ENSG00000267784"	0	1	0	0	0	0	0	1
"58683"	"ENSG00000267785"	0	0	0	0	0	0	0	0
"58684"	"ENSG00000267786"	0	1	0	2	3	1	0	0
"58685"	"ENSG00000267787"	0	0	0	0	0	0	0	0
"58686"	"ENSG00000267788"	0	0	0	0	0	0	0	0
"58687"	"ENSG00000267789"	0	0	0	0	0	0	0	0
"58688"	"ENSG00000267790"	0	1	0	0	0	1	0	0
"58689"	"ENSG00000267791"	0	0	0	0	0	0	0	0
"58690"	"ENSG00000267792"	0	0	0	0	0	0	0	0
"58691"	"ENSG00000267793"	5	5	5	2	19	6	0	0
"58692"	"ENSG00000267794"	0	0	0	0	0	0	0	0
"58693"	"ENSG00000267795"	0	0	0	0	0	1	0	0
"58694"	"ENSG00000267796"	13	20	21	9	26	37	17	18
"58695"	"ENSG00000267797"	0	0	0	0	0	0	0	0
"58696"	"ENSG00000267798"	0	0	0	0	0	2	0	1
"58697"	"ENSG00000267799"	0	0	1	0	0	0	0	0
"58698"	"ENSG00000267800"	1	2	2	0	0	0	3	0
"58699"	"ENSG00000267801"	0	7	3	2	2	1	0	1
"58700"	"ENSG00000267802"	0	0	0	0	0	0	0	0
